-81.987495,28.789086,"SERVICE PLAZA-LEFT EXIT SB FL TPK","RR, PT, HF, Gas, Food"
-81.996273,38.450788,"REST AREA WB I-64 MM35","RR, PT, VM, Pets, RV Dump, HF"
-81.998678,26.892131,"REST AREA NB-FOLLOW SIGNS I-75","RR, PT, VM, Pets, HF, 24hr Security"
-82.001699,38.447736,"REST AREA EB I-64 MM35","RR, PT, VM, Pets, RV Dump, HF"
-82.006202,26.898883,"REST AREA SB-FOLLOW SIGNS I-75","RR, PT, VM, Pets, HF, 24hr Security"
-82.009126,33.533142,"WELCOME CENTER EB I-20 MM 0.5","RR, PT, VM, Pets, HF"
-82.015775,39.115606,"TURNOUT NB US-33","Primitive Facilities, PT, HF"
-82.016355,35.639102,"REST AREA WB I-40 MM82","RR, PT, VM, Pets, HF"
-82.019452,33.527622,"WELCOME CENTER WB I-20 MM 201","RR, PT, VM, RV Dump, Pet, HF"
-82.019591,39.128891,"TURNOUT SB US-33","PT, HF"
-82.022225,35.641481,"REST AREA EB I-40 MM82","RR, PT, VM, Pets, HF"
-82.033189,36.682496,"TRUCKS ONLY REST AREA NB I-81 MM13","RR, PT, VM, Pets, HF"
-82.069922,35.089421,"TURNOUT EB I-26 MM 9","NO FACILITIES"
-82.096638,40.941132,"REST AREA SB I-71 MM196","RR, PT, VM, Pets, HF"
-82.107038,40.936176,"REST AREA NB I-71 MM196","RR, PT, VM, Pets, HF"
-82.135225,35.167866,"WELCOME CENTER EB I-26 MM 3","RR, PT, VM, Pets, HF"
-82.182481,39.247586,"REST AREA WB US-50/SR-32 MM65","RR, HF"
-82.183105,39.246741,"REST AREA-LEFT EXIT EB US-50/SR-32 MM65","RR, HF"
-82.184825,29.088613,"REST AREA NB I-75 MM 346","RR, PT, VM, Pets, HF, 24hr Security"
-82.185143,29.099244,"REST AREA SB I-75 MM 346","RR, PT, VM, Pets, HF, 24hr Security"
-82.202368,35.232292,"WELCOME CENTER WB I-26 MM67.5","RR, PT, VM, HF"
-82.209475,28.589279,"REST AREA SB I-75 MM 307","RR, PT, VM, Pets, HF"
-82.214306,28.583057,"REST AREA NB I-75 MM 307","RR, PT, VM, Pets, HF"
-82.218563,41.379607,"SERVICE PLAZA WB I-80/90 MM139","RR, PT, VM, RV ON & Dump, Pets, HF, Gas, Food"
-82.228089,41.377854,"SERVICE PLAZA EB I-80/90 MM139","RR, PT, VM, RV ON & Dump, Pets, HF, Gas, Food"
-82.242268,36.596165,"(NT) WELCOME CENTER NB I-81 MM1","RR, PT, VM, Pets, HF"
-82.244841,36.595364,"WELCOME CENTER SB I-81 MM 75","RR, PT, VM, Pets, HF"
-82.324709,33.498019,"REST AREA WB I-20 MM 182","RR, PT, VM, RV Dump, Pets, HF"
-82.330133,38.882431,"REST AREA WB US-35","RR, PT, Pets, HF"
-82.331368,41.403386,"REST AREA WB OH-2 MM141","RR, PT, Pets, HF"
-82.337001,38.883263,"REST AREA EB US-35","RR, PT, Pets, HF"
-82.339154,33.499187,"REST AREA EB I-20 MM 182","RR, PT, VM, RV Dump, Pets, HF"
-82.340682,41.402367,"REST AREA EB OH-2 MM141","RR, PT, Pets, HF"
-82.361171,29.588247,"REST AREA NB I-75","RR, PT, VM, Pets, HF, 24hr Security"
-82.364231,29.591716,"REST AREA SB I-75","RR, PT, VM, Pets, HF, 24hr Security"
-82.371011,28.214572,"CLOSED FOR REPAIRS REST AREA NB I-75 MM 278","RR, PT, VM, Pets, HF, 24hr Security"
-82.371062,28.215129,"CLOSED FOR REPAIRS REST AREA SB I-75 MM 278","RR, PT, VM, Pets, HF, 24hr Security"
-82.395736,30.254328,"REST AREA WB I-10 MM 318","RR, PT, VM, Pets, HF, 24hr Security"
-82.407625,30.253857,"REST AREA EB I-10 MM 318","RR, PT, VM, Pets, HF, 24hr Security"
-82.417824,27.690244,"REST AREA SB I-75 MM 238","RR, PT, VM, Pets, HF, 24hr Security"
-82.418892,40.780555,"REST AREA WB RT-30 OH"," "
-82.421576,40.779478,"REST AREA EB RT-30 OH"," "
-82.424587,27.679239,"REST AREA NB I-75 MM238","RR, PT, VM, Pets, HF, 24hr Security"
-82.426098,38.392309,"REST AREA EB I-64 MM10","RR, PT, VM, Pets, HF"
-82.448074,42.993338,"WELCOME CENTER WB I-94/69 MM274","RR, PT, HF"
-82.448855,39.94656,"REST AREA WB I-70 MM131","RR, PT, VM, Pets, HF"
-82.453284,39.946576,"REST AREA EB I-70 MM131","RR, PT, VM, Pets, HF"
-82.458326,42.99024,"WELCOME CENTER-FOLLOW SIGNS EB I-94/69 MM274","RR, PT, Pets, HF"
-82.50736,39.56328,"REST AREA WB US-33","RR"
-82.51004,39.56457,"REST AREA EB US-33","RR"
-82.513136,36.054925,"WELCOME CENTER-FOLLOW SIGNS EB I-26 MM46","RR, VM, Pets, HF"
-82.514287,36.049410,"WELCOME CENTER-FOLLOW SIGNS WB I-26 MM46","RR, VM, Pets, HF"
-82.527981,35.424541,"REST AREA WB I-26 MM41","RR, PT, VM, HF"
-82.529758,35.428801,"REST AREA EB I-26 MM41","RR, PT, VM, HF"
-82.532851,35.863416,"TURNOUT I-26 WB","Turnout, Scenic Vista"
-82.546418,35.877185,"TURNOUT EB I-26","Turnout, Scenic Vista"
-82.57718,29.97533,"REST AREA NB I-75 MM413","RR, PT, VM, Pets, HF"
-82.579967,29.981201,"REST AREA SB I-75 MM413","RR, PT, VM, Pets, HF"
-82.608016,27.583651,"REST AREA NB I-275 MM7","RR, PT, VM, Pets, HF"
-82.618287,27.585321,"REST AREA-FOLLOW SIGNS SB I-275","RR, PT, VM, Pets, HF"
-82.649764,34.60188,"REST AREA SB I-85 MM 22","RR, PT, VM, Pets, HF"
-82.664543,42.786975,"REST AREA EB I-94 MM255","RR, PT, Pets, HF"
-82.672919,27.645761,"REST AREA-FOLLOW SIGNS NB I-275","RR, PT, VM, Pets, HF"
-82.676953,27.654361,"REST AREA SB I-275","RR, PT, VM, Pet, HF"
-82.715323,42.745942,"REST AREA WB I-94 MM251","RR, PT, Pets, HF"
-82.736005,39.164328,"REST AREA-LEFT EXIT WB US-35","RR, PT, Pets, HF"
-82.737979,40.483668,"TURNOUT SB I-71","NO FACILITIES"
-82.739546,39.165764,"REST AREA EB US-35","RR, PT, Pets, HF"
-82.743283,40.479449,"TURNOUT NB I-71","NO FACILITIES"
-82.744304,34.565873,"REST AREA NB I-85 MM18","RR, PT, VM, Pets, HF"
-82.763189,36.351619,"REST AREA SB I-81 MM41","RR, PT, VM, Pets, HF"
-82.780543,30.272372,"REST AREA WB I-10 MM295","RR, PT, VM, Pets, HF, 24hr Security"
-82.802893,30.275188,"REST AREA EB I-10 MM294","RR, PT, VM, Pets, HF, 24hr Security"
-82.809891,36.335857,"REST AREA NB I-81 MM38","RR, PT, VM, Pets, HF"
-82.901995,38.356237,"REST AREA EB I-64 MM174","RR, PT, VM, Pets, HF"
-82.909055,38.353206,"WELCOME CENTER WB I-64 MM 173","RR, PT, VM, Pets, HF"
-82.929125,40.229402,"REST AREA SB I-71 MM128","RR, PT, VM, Pets, HF"
-82.929515,40.218741,"REST AREA NB I-71 MM128","RR, PT, VM, Pets, HF"
-82.951588,42.991029,"REST AREA WB I-69","RR, PT, Pets, HF"
-82.953725,41.367727,"SERVICE PLAZA WB I-80/90 MM100","RR, PT, VM, Pets, HF, Gas, Food"
-82.962106,41.369501,"SERVICE PLAZA EB I-80/90 MM100","RR, PT, VM, Pets, HF, Gas, Food"
-82.987123,39.737921,"REST AREA-LEFT EXIT NB US-23","RR, VM, Pets, HF"
-82.987412,39.738265,"REST AREA SB US-23","RR, VM, Pets, HF"
-83.014276,32.504441,"REST AREA WB I-16 MM46","RR, PT, VM, RV Dump, Pets, HF"
-83.023231,38.950570,"REST AREA-LEFT EXIT NB US-23","RR, PT, VM, Pets, HF"
-83.023426,38.950835,"REST AREA SB US-23","RR, PT, VM, Pets, HF"
-83.027127,34.485227,"WELCOME CENTER NB I-85 MM0.5","RR, PT, VM, Pets, HF"
-83.038659,35.703109,"REST AREA WB I-40 MM10","RR, PT, VM, Pets, HF"
-83.042991,35.700778,"WELCOME CENTER EB I-40 MM10","RR, PT, VM, Pets, HF"
-83.05275,32.509453,"REST AREA EB I-16 MM44","RR, PT, VM, RV Dump, Pets, HF"
-83.066671,34.471206,"WELCOME CENTER SB I-85 MM176","RR, PT, VM, RV Dump, Pets, HF"
-83.068871,35.444171,"REST AREA NB/SB US23","RR, PT, VM, Pets, HF"
-83.074361,40.524881,"REST AREA NB US23","RR, VM"
-83.074728,40.530268,"REST AREA SB US23","RR, VM"
-83.149781,30.615141,"WELCOM CENTER SB I-75 MM470","RR, PT, VM, Pets, HF"
-83.155112,35.820881,"(NT) WELCOME CENTER WB I-40 MM446","RR, PT, VM, Pets, HF"
-83.168881,40.80807,"REST AREA WB US-30","RR, PT, Pets, VM, HF"
-83.179084,40.807692,"REST AREA EB US-30","RR, PT, Pets, VM, HF"
-83.206837,30.661958,"WELCOME CENTER NB I-75 MM3","RR, PT, VM, Pets, HF"
-83.224942,43.008656,"REST AREA NB I-69 MM160","RR, PT, VM, Pets, HF"
-83.231344,39.042075,"REST AREA-FOLLOW SIGNS WB SR-32 MM71","RR, HF"
-83.231802,39.041821,"REST AREA-FOLLOW SIGNS EB SR-32 MM71","RR, HF"
-83.241251,30.367311,"REST AREA WB I-10 MM265","RR, PT, VM, Pets, HF, 24hr Security"
-83.251896,30.369069,"REST AREA EB I-10 MM265","RR, PT, VM, Pets, HF, 24hr Security"
-83.282274,40.200333,"TURNOUT NB US-33","PT, VM, HF"
-83.288251,40.203265,"TURNOUT SB US-33","PT, VM, HF"
-83.320961,36.033127,"REST AREA WB I-40 MM426","RR, PT, VM, Pets, HF"
-83.335589,40.883923,"REST AREA SB US-23","RR, VM"
-83.351839,36.093441,"REST AREA I-40-WB/I-81-SB","RR, PT, VM, Pets, HF"
-83.354421,42.047773,"REST AREA SB I-275","RR, PT, HF"
-83.354927,40.918569,"REST AREA NB US-23","RR, VM"
-83.365852,41.489309,"SERVICE PLAZA WB I-80/90 MM77","RR, PT, VM, HF, Pets, RV Dump & Overnight, Gas, Food"
-83.372691,41.492063,"SERVICE PLAZA EB I-80/90 MM77","RR, PT, VM, HF, Pets, RV Dump & Overnight, Gas, Food"
-83.408301,41.860376,"WELCOME CENTER NB I-75 MM10","RR, PT, VM, Pets, HF"
-83.414708,36.050901,"REST AREA EB I-40 MM420","RR, PT, VM, Pets, HF"
-83.440011,38.234195,"REST AREA EB I-64 MM141","RR, PT, VM, Pets, HF"
-83.441082,38.233246,"REST AREA WB I-64 MM141","RR, PT, VM, Pets, HF"
-83.443041,42.297361,"REST AREA NB I-275 MM23","RR, PT, HF"
-83.465523,31.241107,"REST AREA NB I-75 MM47","RR, PT, VM, RV Dump, Pets, HF"
-83.470887,31.262939,"REST AREA SB I-75 MM48","RR, PT, VM, RV Dump, Pets, HF"
-83.490359,42.745375,"REST AREA SB I-75 MM95","RR, PT, VM, Pets, HF"
-83.506873,42.759154,"REST AREA NB I-75 MM96","RR, PT, VM, Pets, HF"
-83.513065,42.219319,"REST AREA WB I-94 MM188","RR, PT, VM, HF"
-83.529053,39.941218,"REST AREA WB I-70 MM71","RR, PT, VM, Pets, HF"
-83.536641,39.940309,"REST AREA EB I-70 MM71","RR, PT, VM, Pets, HF"
-83.569613,39.637776,"REST AREA SB I-71 MM68","RR, PT, VM, Pets, HF"
-83.570202,39.637087,"REST AREA NB I-71 MM68","RR, PT, VM, Pets, HF"
-83.573678,33.577489,"REST AREA WB I-20 MM108","RR, PT, VM, RV Dump, Pet, HF"
-83.585049,31.637173,"REST AREA SB I-75 MM76","RR, PT, VM, RV Dump, Pet, HF"
-83.625339,41.338157,"REST AREA NB I-75 MM179","RR, PT, VM, Pets, HF"
-83.625871,41.338202,"REST AREA SB I-75 MM179","RR, PT, VM, Pets, HF"
-83.655039,30.200507,"REST AREA-LEFT EXIT NB US-19/27","Hours 7AM-7PM, RR, PT, Pets, HF"
-83.655574,30.200906,"REST AREA SB US-19/27","Hours 7AM-7PM, RR, PT, Pets, HF"
-83.660481,31.747615,"REST AREA NB I-75 MM85","RR, PT, VM, RV Dump, Pets, HF"
-83.666727,33.603745,"REST AREA EB I-20 MM 103","RR, PT, VM, RV Dump, Pets, HF"
-83.680103,41.828935,"WELCOME CENTER NB US 23"," "
-83.708876,40.988079,"REST AREA SB I-75 MM153","RR, PT, VM, Pets, HF"
-83.715975,40.983797,"REST AREA NB I-75 MM153","RR, PT, VM, Pets, HF"
-83.727038,30.445616,"REST AREA WB I-10 MM 234","RR, PT, Pets, HF, 24hr Security"
-83.731682,42.831428,"REST AREA NB US 23"," "
-83.736531,30.445448,"REST AREA EB I-10 MM 234","RR, PT, Pets, HF, 24hr Security"
-83.745791,32.212801,"REST AREA SB I-75 MM 118","RR, PT, VM, RV Dump, Pets, HF"
-83.748881,42.359293,"REST AREA SB US 23"," "
-83.751455,32.863927,"REST AREA NB I-475 MM 8","RR, PT, VM, RV Dump, Pets, HF"
-83.763166,32.070713,"REST AREA NB I-75 MM 108","RR, PT, VM, RV Dump, Pets, HF"
-83.763299,43.151381,"REST AREA NB I-75 MM129","RR, PT, VM, Pets, HF"
-83.768145,43.162097,"REST AREA SB I-75 MM129","RR, PT, VM, Pets, HF"
-83.785615,40.403024,"REST AREA NB US-33","RR, PT, HF"
-83.789589,40.408240,"REST AREA SB US-33","RR, PT, HF"
-83.825591,39.019426,"REST AREA-LEFT EXIT WB SR-32 MM34","RR, HF"
-83.826299,39.019348,"REST AREA EB SR-32 MM34","RR, HF"
-83.828591,32.974421,"REST AREA SB I-75 MM 179","RR, PT, VM, Pets, HF"
-83.829351,35.206291,"REST AREA-FOLLOW SIGNS NB/SB US129","RR, PT, HF"
-83.862213,42.579468,"REST AREA WB I-96 MM141","RR, PT, VM, Pets, HF"
-83.866845,41.600104,"SERVICE PLAZA WB I-80/90 MM49","RR, PT, VM, Pets, HF, Gas, Food"
-83.868176,42.298703,"REST AREA EB I-94 MM167.5","RR, PT, VM, Pets, HF"
-83.871578,42.96455,"REST AREA NB I-69 MM126","RR, PT, Pets, HF"
-83.875903,41.599827,"SERVICE PLAZA EB I-80/90 MM49","RR, PT, VM, Pets, HF, Gas, Food"
-83.944599,43.533982,"REST AREA SB I-75 MM158","RR, PT, VM, Pets, HF"
-83.962103,42.605934,"REST AREA EB I-96 MM135","RR, PT, VM, Pets, HF"
-83.977863,38.074421,"REST AREA WB I-64 MM108","RR, PT, VM, Pets, HF"
-84.017568,43.757177,"REST AREA NB I-75 MM175","RR, PT, VM, Pets, HF"
-84.058131,40.824681,"REST AREA WB US-30","RR, PT, HF"
-84.060619,33.678376,"TURNOUT EB I-20 MM79","Phones Only"
-84.065601,40.824201,"REST AREA EB US-30","RR, PT, HF"
-84.104947,36.590962,"WELCOME CENTER SB I-75 MM 161","RR, PT, VM, Pets, HF"
-84.106039,36.612363,"WELCOME CENTER NB I-75 MM 1","RR, PT, VM, Pet, HF"
-84.119173,39.415477,"WELCOME CENTER SB I-71 MM34","RR, PT, VM, Pet, HF, SCENIC VISTA"
-84.120141,44.113769,"REST AREA SB I-75 MM201","RR, PT, Pet, HF"
-84.127258,39.414462,"WELCOME CENTER NB I-71 MM34","RR, PT, VM, Pet, HF"
-84.143251,38.020877,"REST AREA EB I-64 MM 98","RR, PT, VM, Pet, HF"
-84.156153,40.603031,"TRUCK PARKING SB I-75 MM114","Toilets, VM"
-84.159977,40.594917,"TRUCK PARKING NB I-75 MM114","Toilets, VM"
-84.210153,44.226529,"REST AREA NB I-75 MM210","RR, PT, VM, Pets, HF"
-84.211407,42.292234,"REST AREA WB I-94 MM149","RR, PT, VM, Pets, HF"
-84.215927,40.125328,"REST AREA NB I-75 MM81","RR, PT, VM, Pets, HF"
-84.216458,40.135037,"REST AREA SB I-75 MM81","RR, PT, VM, Pets, HF"
-84.299501,42.812329,"REST AREA SB I-69 MM101","RR, PT, Pets, HF"
-84.322669,40.558569,"REST AREA WB US-33","RR, PT, Pets, HF"
-84.335436,40.556991,"REST AREA EB US-33","RR, PT, Pets, HF"
-84.346968,39.422244,"WELCOME CENTER SB I-75 MM27","RR, PT, VM, Pets, HF"
-84.350659,39.415083,"WELCOME CENTER NB I-75 MM27","RR, PT, VM, Pets, HF"
-84.369212,46.493193,"WELCOME CENTER SB I-75 MM394","RR, PT, HF"
-84.382846,30.484105,"REST AREA WB I-10 MM 194","RR, PT, VM, Pet, HF, 24hr Security"
-84.390919,30.484594,"REST AREA EB I-10 MM 194","RR, PT, VM, Pet, HF, 24hr Security"
-84.393301,46.422769,"REST AREA NB I-75 MM389","RR, PT, Pets, HF"
-84.402028,42.676605,"REST AREA WB I-96 MM111","RR, PT, VM, Pets, HF"
-84.403054,41.604445,"REST AREA WB I-80 MM236","RR, PT, Pets, HF"
-84.412224,41.604447,"REST AREA  EB I-80 MM235","RR, PT, Pets, HF"
-84.429061,42.369265,"REST AREA SB US 127","RR, PT, Pets, HF"
-84.474049,42.658738,"REST AREA NB US 127","RR, PT. VM, HF"
-84.498078,42.268947,"REST AREA EB I-94 MM135","RR, PT, VM, Pet, HF"
-84.517885,42.904132,"REST AREA SB US 127"," "
-84.546555,38.244359,"REST AREA NB I-75 MM 127","RR, PT, VM, Pet, HF"
-84.549579,38.253915,"REST AREA SB I-75 MM 127","RR, PT, VM, Pet, HF"
-84.594501,41.231711,"(NT) REST AREA EB/WB US-24","RR"
-84.600045,38.825386,"TRUCK REST AREA SB I-75 MM168","RR, VM"
-84.601169,44.402628,"REST AREA SB I-75 MM235","RR, PT, VM, Pets, HF"
-84.601508,43.348143,"REST AREA NB US 217"," "
-84.615512,45.500681,"REST AREA NB I-75 MM317","Closed-Winter, RR, PT, VM, Pets, HF"
-84.63102,38.932791,"WELCOME CENTER NB I-71/75 MM177","RR, PT, VM, HF"
-84.633063,38.94407,"WELCOME CENTER SB I-71/75 MM177","RR, PT, VM, HF"
-84.637491,45.65968,"REST AREA SB I-75 MM328","RR, PT, Pets, HF"
-84.644936,38.866356,"TRUCK REST AREA SB I-71 MM71","RR, VM"
-84.659701,40.908744,"REST AREA WB US-30 MM8","PT, HF, Phones"
-84.664105,40.911273,"REST AREA EB US-30 MM8","PT, HF, Phones"
-84.673148,44.964281,"REST AREA NB I-75 MM277","RR, PT, VM, Pets, HF"
-84.685117,35.431576,"REST AREA SB I-75 MM45","RR, PT, VM, Pets, HF"
-84.687369,45.110665,"REST AREA SB I-75 MM287","RR, PT, VM, HF"
-84.692163,35.423452,"REST AREA NB I-75 MM45","RR, PT, VM, Pets, HF"
-84.708362,44.60653,"REST AREA NB I-75 MM251","RR, PT, VM, Pets, HF"
-84.708914,44.75494,"REST AREA SB I-75 MM262","RR, PT, VM, Pets, HF"
-84.720814,42.79849,"REST AREA EB I-96 MM87","RR, PT, VM, Pets, HF"
-84.722159,42.632877,"REST AREA NB I-69 MM68","RR, PT, VM, Pets, HF"
-84.723719,45.849273,"WELCOME CENTER NB I-75 MM343","RR, PT, HF"
-84.733225,45.77415,"WELCOME CENTER NB/SB I-75 MM338","Closed-Winter, RR, PT, VM, HF"
-84.742955,45.882294,"REST AREA SB I-75 MM346","RR, PT, Pets, HF"
-84.754218,39.828785,"REST AREA WB I-70 MM3","RR, PT, VM, Pet, HF"
-84.760597,38.168232,"REST AREA WB I-64 MM 60","RR, PT, VM, Pet, HF"
-84.766475,39.828381,"WELCOME CENTER EB I-70 MM3","RR, PT, VM, Pet, HF"
-84.770406,43.844587,"WELCOME CENTER LEFT EXIT NB US 127"," "
-84.770614,38.170359,"REST AREA EB I-64 MM 60","RR, PT, VM, Pet, HF"
-84.778903,43.854826,"WELCOME CENTER LEFT EXIT SB US 127"," "
-84.783649,35.900399,"TURNOUT EB I-40 MM 336","NO FACILITIES"
-84.789454,44.455071,"REST AREA SB US127"," "
-84.797943,44.228946,"REST AREA NB US127"," "
-84.850659,42.844632,"REST AREA WB I-96 MM79","RR, PT, VM, Pets, HF"
-84.885833,30.633224,"REST AREA WB I-10 MM162 FOLLOW SIGNS","RR, PT, VM, Pet, HF, 24hr Security"
-84.896627,30.630266,"REST AREA EB I-10 MM162 FOLLOW SIGNS","RR, PT, VM, Pet, HF, 24hr Security"
-84.909813,42.28278,"REST AREA WB I-94 MM113","RR, PT, VM, Pets, HF"
-84.911176,35.180976,"TURNOUT NB I-75 MM 23","NO FACILITIES"
-84.914701,35.926095,"REST AREA WB I-40 MM327","RR, PT, VM, Pets, HF"
-84.918841,34.404778,"REST AREA NB I-75 MM308","RR, PT, VM, RV Dump, Pet, HF"
-84.945718,35.949389,"REST AREA EB I-40 MM324","RR, PT, VM, Pets, HF"
-84.945732,34.569867,"REST AREA SB I-75 MM319","RR, PT, VM, RV Dump, Pet, HF"
-84.962071,32.572651,"WELCOME CENTER SB I-185 FOLLOW SIGNS","RR, PT, VM, Pet, HF"
-84.962206,32.561424,"WELCOME CENTER NB I-185 FOLLOW SIGNS","RR, PT, VM, Pet, HF"
-84.963741,41.722886,"SERVICE PLAZA WB I-80/90 MM 146","RR, VM, PT, HF, Pet, Food, Gas"
-84.969925,41.728943,"SERVICE PLAZA EB I-80/90 MM 146","RR, VM, PT, HF, Pet, Food, Gas"
-84.988007,42.332361,"REST AREA SB I-69 MM41","RR, PT, Pet, HF"
-84.991039,42.154319,"TRUCK PARKING NB I-69 MM28"," "
-84.997232,41.845782,"REST AREA NB I-69 MM6","RR, PT, VM, Pets, HF"
-85.019781,39.859599,"WELCOME CENTER WB I-70 MM143","RR, PT, VM, Pets, HF"
-85.023642,35.126904,"TURNOUT SB I-75 MM16","Scenic Vista-NO FACILITIES"
-85.052836,35.103156,"TURNOUT SB I-75 MM13","Phones, NO FACILITIES"
-85.059138,41.584451,"WELCOME CENTER SB I-69/US-27 MM145","RR, PT, VM, Pets, HF"
-85.164311,31.803345,"REST AREA SB US-431","RR, PT, VM, Pets, HF"
-85.164404,39.287232,"WELCOME CENTER WB I-74 MM151","RR, PT, VM, Pets, HF"
-85.166511,42.8792,"REST AREA EB I-96 MM63","RR, PT, VM, Pets, HF"
-85.175647,32.857321,"WELCOME CENTER NB I-85 MM 0.5","RR, PT, VM, Pets, HF"
-85.178308,39.293463,"REST AREA EB I-74 MM151","RR, PT, VM, Pets, HF"
-85.178753,34.953956,"WELCOME CENTER SB I-75 MM352","RR, PT, VM, Pets, HF"
-85.193045,32.84145,"WELCOME CENTER SB I-85 MM78","RR, PT, VM, RV, Pets, HF"
-85.206641,36.078391,"TURNOUT WB I-40 MM 306","NO FACILITIES"
-85.207799,34.996151,"WELCOME CENTER NB I-75 MM 1.5","RR, PT, VM, Pets, HF"
-85.223925,42.264707,"REST AREA EB I-94 MM96","RR, PT, VM, Pets, HF"
-85.319961,30.757417,"REST AREA WB I-10 MM 133","RR, PT, Pets, HF, 24hr Security"
-85.324082,41.744858,"SERVICE PLAZA WB I-80/90 MM 126","RR, VM, PT, HF, RV Dump, Pets, Food, Gas"
-85.325585,33.678144,"WELCOME CENTER EB I-20 MM 1","RR, PT, VM, Pets, HF"
-85.331828,30.757019,"REST AREA EB I-10 MM 133","RR, PT, Pet, HF, 24hr Security"
-85.333801,41.747171,"SERVICE PLAZA EB I-80/90 MM 126","RR, VM, PT, HF, RV Dump, Pets, Food, Gas"
-85.334123,38.205433,"WELCOME CENTER EB I-64 MM 29","RR, PT, VM, Pets, HF"
-85.344555,40.864333,"REST AREA NB I-69 MM 87","RR, PT, VM, Pets, HF"
-85.368289,33.668004,"WELCOME CENTER WB I-20 MM213","RR, PT, VM, Pets, RV Dump, HF"
-85.391661,46.095027,"REST AREA EB/WB US 2"," "
-85.401571,34.991197,"CLOSED-WELCOME CENTER EB I-24 MM172","RR, PT, VM, Pets, HF"
-85.407685,31.007382,"WELCOME CENTER NB US-231","RR, PT, VM, Pets, HF"
-85.407921,31.008072,"WELCOME CENTER-LEFT EXIT SB US-231","RR, PT, VM, Pets, HF"
-85.423315,44.181599,"REST AREA NB US-131"," "
-85.435248,42.272251,"REST AREA WB I-94 MM85","RR, PT, VM, Pets, HF"
-85.468924,44.127152,"REST AREA SB US-131"," "
-85.480896,43.455825,"REST AREA NB US 131"," "
-85.485873,32.676396,"REST AREA WB US-280","RR, PT, VM, Pet, HF"
-85.487981,32.677631,"REST AREA EB US-280","RR, PT, VM, Pet, HF"
-85.513638,38.339701,"REST AREA SB I-71 MM 13","RR, PT, VM, Pet, HF"
-85.520088,43.65491,"REST AREA SB US-131"," "
-85.520992,38.337078,"REST AREA NB I-71 MM 13","RR, PT, VM, Pet, HF"
-85.554945,35.024105,"WELCOME CENTER WB I-24 MM160","RR, PT, VM, Pets, HF"
-85.557467,34.709641,"WELCOME CENTER SB I-59","RR, PT, VM, RV, Pets, HF"
-85.558444,40.347965,"REST AREA NB I-69 MM 51","RR, PT, VM, Pets, HF"
-85.559103,40.363549,"REST AREA SB I-69 MM 51","RR, PT, VM, Pets, HF"
-85.562972,35.026641,"(NT) WELCOME CENTER EB I-24 MM160","RR, PT, VM, Pets, HF"
-85.581732,31.389868,"REST AREA-LEFT EXIT NB US-231","RR, PT, Pets, HF"
-85.583789,31.391805,"REST AREA SB US-231","RR, PT, Pets, HF"
-85.589994,43.143232,"REST AREA SB US-131"," "
-85.606392,32.505438,"REST AREA SB I-85 MM43","RR, PT, VM, RV Dump, Pets, HF"
-85.617779,32.496995,"REST AREA NB I-85 MM43","RR, PT, VM, RV Dump, Pets, HF"
-85.657547,42.358592,"REST AREA SB US-131"," "
-85.661852,41.749880,"TRUCK TURNOUT WB I-80 MM108","NO FACILITIES"
-85.670712,41.747794,"TRUCK TURNOUT EB I-80 MM108","NO FACILITIES"
-85.689573,37.951656,"WELCOME CENTER SB I-65 MM114","RR, PT, VM, Pets, HF"
-85.694559,39.825711,"REST AREA WB I-70 MM107","RR, PT, VM, Pets, HF"
-85.713251,39.824785,"REST AREA EB I-70 MM107","RR, PT, VM, Pets, HF"
-85.778577,38.58143,"REST AREA NB I-65 MM22","RR, PT, VM, Pets, HF"
-85.779063,38.589547,"REST AREA SB I-65 MM22","RR, PT, VM, Pets, HF"
-85.783085,43.0259,"REST AREA EB I-96 MM25","RR, PT, Pets, HF"
-85.803458,36.139845,"WELCOME CENTER WB I-40 MM267","RR, PT, VM, Pets, HF"
-85.810162,36.138335,"WELCOME CENTER EB I-40 MM267","RR, PT, VM, Pets, HF"
-85.855286,35.243302,"REST AREA WB I-24 MM133","RR, PT, VM, Pets, HF"
-85.861095,35.242791,"REST AREA EB I-24 MM133","RR, PT, VM, Pets, HF"
-85.927466,37.243579,"REST AREA SB I-65 MM60","RR, PT, VM, Pets, HF"
-85.929828,37.23252,"REST AREA NB I-65 MM60","RR, PT, VM, Pets, HF"
-85.930149,30.716085,"REST AREA WB I-10","RR, PT, Pets, HF, 24hr Security"
-85.933849,42.822419,"REST AREA EB I-196 MM58","RR, PT, VM, Pets, HF"
-85.939755,30.711585,"REST AREA EB I-10","RR, PT, Pets, HF, 24hr Security"
-85.953898,39.255679,"REST AREA NB I-65 MM73","RR, PT, VM, Pets, HF"
-85.956928,38.277182,"WELCOME CENTER WB I-64 MM115","RR, PT, VM, HF"
-85.958893,39.281447,"REST AREA SB I-65 MM71","RR, PT, VM, Pets, HF"
-85.989379,35.390819,"TRUCK TURNOUT NB I-24 MM119","NO CARS, NO FACILITIES"
-85.990547,35.391233,"TRUCK TURNOUT SB I-24 MM119","NO CARS, NO FACILITIES"
-85.999746,41.732297,"SERVICE PLAZA WB I-80/90 MM90","RR, VM, PT, HF, RV Dump, Pets, Food, Gas"
